phase_cycle1,phase_cycle2,phase_cycle3,phase_cycle4,phase_cycle5,phase_cycle6,phase_cycle7,phase_cycle8,phase_cycle9,phase_cycle10,phase_cycle11,phase_cycle12,phase_cycle13,phase_cycle14,phase_cycle15,phase_cycle16,phase_cycle17,phase_cycle18,phase_cycle19,phase_cycle20,phase_cycle21,phase_cycle22,phase_cycle23,phase_cycle24,phase_cycle25,phase_cycle26,phase_cycle27,phase_cycle28,phase_cycle29,phase_cycle30,phase_cycle31,phase_cycle32,phase_cycle33,phase_cycle34,phase_cycle35
-139.80795396303046,126.10745129175189,96.49352531253926,6.037682521422889,42.357454705935275,144.2933085993971,-52.7835595264654,61.77466645393921,,155.55604521958347,-96.07245640720771,74.05460409907715,,55.799515869731465,59.70355182376156,-95.11731484997264,,41.53177074108285,41.53177074108285,-82.40535663140857,,2.4195092166563366,,46.53777238469746,140.59933933652056,135.0,,5.710593137499643,8.85795876362835,-102.39540683375847,,-110.39811899462774,-74.86205041686715,,-167.60459316624153
-136.39718102729637,132.436229788535,96.43473915103672,7.980113745168521,40.2720121811578,127.99873244250468,-57.652556500557964,61.58733855692742,,165.25643716352928,-96.95295746817392,74.29136217098426,,58.877529803208006,63.31120003151555,-91.48786752882778,,56.5751888173962,56.5751888173962,-101.30993247402021,,3.333850661536574,,48.78888987788465,122.79953127261923,56.309932474020215,,-116.56505117707799,7.815293546766878,-99.46232220802563,,-109.4400348281762,-71.82198120158151,,-166.6214598049285
-137.89126959622058,126.3843518158359,96.80905017961341,8.930590100418996,43.386461067118816,150.01836063115067,-50.59933933652057,65.49259476987028,,163.3007557660064,-93.17983011986425,77.79953127261922,,57.425942865427494,62.42543604030562,-91.54815769897797,,48.71528910542877,48.71528910542877,-81.86989764584403,,5.54531730886204,,50.440332031005504,135.0,180.0,,45.0,12.200468727380786,-100.00797980144135,,-108.51958063657503,-72.25532837494306,,-164.57783868126134
-133.5607103721176,139.08561677997488,99.79620991747453,10.996272580887428,45.389761195318066,133.66778014613035,-54.11786275379579,65.19433424518398,,165.4655449194599,-94.15964229371265,82.69424046668918,,62.676108698653465,66.40226865083262,-90.64374571417538,,56.08256946302965,56.08256946302965,-93.69138598645128,,6.613460482314757,,51.21563589970266,132.2072976342867,128.6598082540901,,-158.96248897457818,10.520784313874362,-97.90716270295846,,-105.61098853367967,-67.95205253643962,,-162.24364965934592
-135.6365935759635,132.67218491095886,103.74491150656971,13.255872481677512,45.0,143.7461622625552,-49.13467137373643,67.12633480937329,,163.14160123226173,-90.90938044919915,80.34010692155766,,60.41223653458138,67.51149694524659,-86.71075732150818,,53.84181456019167,53.84181456019167,-76.32869286780416,,10.532711823142021,,54.15025677801488,137.43664824681014,-116.56505117707799,,-135.0,16.323046229056022,-95.71059313749964,,-104.82647997035568,-69.47616151087098,,-162.08121540684283
-131.98721249581666,139.89909245378777,101.23444400714209,12.557556216278874,49.28915332881902,145.00797980144134,-49.84400037508068,70.01689347810003,,178.45184230102205,-91.94148639091439,81.2538377374448,,63.43494882292201,68.45902408146156,-85.60129464500447,,59.53445508054013,59.53445508054013,-95.07960786001458,,9.415626391540327,,53.50283915585753,134.39690880561946,78.69006752597979,,-169.38034472384487,14.456755400054853,-94.92710994764901,,-103.13402230639633,-65.75978281034183,,-160.23757906760525
-130.6012946450045,140.98059952476348,107.33088417729616,16.570951166913858,47.66300076606714,140.19442890773482,-46.58235392261861,71.56505117707799,,157.96377305985456,-86.13453883014826,84.89783474764181,,66.23617798067193,70.38479796475421,-84.85723544211577,,57.757532160876686,57.757532160876686,-69.14554196042165,,11.87384910237359,,57.59133490824316,140.59933933652056,-173.6598082540901,,-153.434948822922,20.018760393783953,-92.3468742924873,,-99.41699327799458,-65.62353138332523,,-159.24920441040138
-128.80358657089567,135.0,106.04426686320365,16.017784718392438,52.28895232361013,127.87498365109822,-44.69360837772929,72.45099777093223,,-178.7811247648687,-88.47247455778707,83.3455749539934,,66.39289035198145,72.50424212281357,-80.4399035191137,,60.340890764004904,60.340890764004904,-84.89783474764181,,14.596575525494176,,57.63021606257664,138.67449952082967,30.96375653207352,,-153.434948822922,16.44037952168017,-90.96286362563623,,-100.66978280449669,-62.93889386252676,,-157.06789956241022
-126.86989764584402,148.5704343851615,109.62843824690407,18.010543403560536,50.77432590266328,-153.434948822922,-42.856239134776594,74.6591092359951,,171.72410717292482,-85.71084667118099,88.26429541107161,,68.61427206807163,74.29136217098426,-79.83791680599924,,61.07357416474639,61.07357416474639,-74.05460409907715,,15.046391832198506,,60.6569527657957,141.88172363063694,143.13010235415598,,-164.29136217098426,23.1394617632117,-89.13847426543275,,-96.91953326270571,-61.68026583802885,,-156.84691843588647
-125.8376529542783,135.7440592028887,110.27557860899097,20.369313302187166,56.67878432806042,53.13010235415598,-40.774001822041555,77.04241990590687,,174.70991879462875,-79.75591255354138,87.54596832547293,,71.33308572577978,75.52018516563938,-80.9723870492849,,63.97040780848654,63.97040780848654,-78.51800864525191,,16.189206257026942,,61.0490047925332,144.6887865603668,161.565051177078,,-154.72227776444706,19.81715251961898,-86.94130242590418,,-96.64527821027443,-60.08305982232989,,-152.66072865799396
