phase_cycle1,phase_cycle2,phase_cycle3,phase_cycle4,phase_cycle5,phase_cycle6,phase_cycle7,phase_cycle8,phase_cycle9,phase_cycle10,phase_cycle11
-45.0,-99.46232220802563,0.0,-56.309932474020215,-11.309932474020215,0.0,0.0,71.56505117707799,,-120.96375653207352,
-135.0,111.80140948635183,-90.0,120.96375653207352,18.43494882292201,-30.96375653207352,-30.96375653207352,-128.6598082540901,,-108.43494882292202,
-165.96375653207352,-101.30993247402021,90.0,-108.43494882292202,45.0,135.0,135.0,108.43494882292202,,153.434948822922,
-53.13010235415598,90.0,-63.43494882292201,120.96375653207352,0.0,-45.0,-45.0,146.30993247402023,,-90.0,
-135.0,135.0,-111.80140948635183,-123.6900675259798,56.309932474020215,90.0,90.0,180.0,,143.13010235415598,
-45.0,170.53767779197437,0.0,168.6900675259798,0.0,-53.13010235415598,-53.13010235415598,63.43494882292201,,-90.0,
-90.0,-18.43494882292201,-71.56505117707799,180.0,26.56505117707799,45.0,45.0,165.96375653207352,,0.0,
0.0,-168.6900675259798,45.0,0.0,63.43494882292201,18.43494882292201,18.43494882292201,-153.434948822922,,-123.6900675259798,
-63.43494882292201,-108.43494882292202,-80.53767779197439,-153.434948822922,45.0,-90.0,-90.0,120.96375653207352,,-45.0,
-45.0,168.6900675259798,135.0,-116.56505117707799,0.0,50.19442890773481,50.19442890773481,-135.0,,-90.0,
-45.0,153.434948822922,-51.34019174590991,141.34019174590992,63.43494882292201,-45.0,-45.0,153.434948822922,,-63.43494882292201,
0.0,-123.6900675259798,101.30993247402021,-90.0,45.0,45.0,45.0,-90.0,,0.0,
-45.0,180.0,-90.0,-45.0,26.56505117707799,0.0,0.0,135.0,,-126.86989764584402,
-59.03624346792648,-63.43494882292201,0.0,90.0,135.0,90.0,90.0,-68.19859051364818,,-45.0,
90.0,-116.56505117707799,-153.434948822922,-108.43494882292202,26.56505117707799,18.43494882292201,18.43494882292201,180.0,,-33.690067525979785,
-75.96375653207353,135.0,-15.945395900922854,90.0,63.43494882292201,135.0,135.0,33.690067525979785,,90.0,
63.43494882292201,-126.86989764584402,-14.036243467926479,180.0,90.0,15.945395900922854,15.945395900922854,-116.56505117707799,,-60.25511870305778,
-56.309932474020215,135.0,-153.434948822922,-56.309932474020215,78.69006752597979,146.30993247402023,146.30993247402023,-90.0,,80.53767779197439,
71.56505117707799,-104.03624346792648,21.80140948635181,0.0,180.0,14.036243467926479,14.036243467926479,-111.80140948635183,,-78.69006752597979,
0.0,153.434948822922,-21.80140948635181,-126.86989764584402,29.74488129694222,56.309932474020215,56.309932474020215,-146.30993247402023,,-90.0,
135.0,-108.43494882292202,0.0,-45.0,171.86989764584402,-71.56505117707799,-71.56505117707799,-33.690067525979785,,-14.036243467926479,
0.0,-108.43494882292202,29.74488129694222,-135.0,51.34019174590991,90.0,90.0,161.565051177078,,-135.0,
0.0,-26.56505117707799,-161.565051177078,-63.43494882292201,-165.96375653207352,-63.43494882292201,-63.43494882292201,-26.56505117707799,,0.0,
26.56505117707799,135.0,15.255118703057775,90.0,101.30993247402021,129.8055710922652,129.8055710922652,-126.86989764584402,,-26.56505117707799,
18.43494882292201,-45.0,146.30993247402023,-53.13010235415598,-153.434948822922,-36.86989764584402,-36.86989764584402,63.43494882292201,,-90.0,
