cycle1,phase_cycle1,phase_cycle2,phase_cycle3,phase_cycle4,phase_cycle5,phase_cycle6,phase_cycle7,phase_cycle8,phase_cycle9,phase_cycle10,phase_cycle11,phase_cycle12,phase_cycle13,phase_cycle14,phase_cycle15,phase_cycle16,phase_cycle17,phase_cycle18,phase_cycle19,phase_cycle20,phase_cycle21,phase_cycle22,phase_cycle23,phase_cycle24,phase_cycle25,phase_cycle26,phase_cycle27,phase_cycle28,phase_cycle29,phase_cycle30,phase_cycle31,phase_cycle32,phase_cycle33,phase_cycle34,phase_cycle35,phase_cycle36,phase_cycle37,phase_cycle38,phase_cycle39,phase_cycle40,phase_cycle41,phase_cycle42,phase_cycle43,phase_cycle44,phase_cycle45,phase_cycle46,phase_cycle47,phase_cycle48,phase_cycle49,phase_cycle50,phase_cycle51,phase_cycle52,phase_cycle53,phase_cycle54,phase_cycle55,phase_cycle56,phase_cycle57,phase_cycle58,phase_cycle59,phase_cycle60,phase_cycle61,phase_cycle62,phase_cycle63,phase_cycle64,phase_cycle65,phase_cycle66,phase_cycle67,phase_cycle68,phase_cycle69,phase_cycle70,phase_cycle71,phase_cycle72,phase_cycle73,phase_cycle74,phase_cycle75,phase_cycle76,phase_cycle77,phase_cycle78,phase_cycle79,phase_cycle80,phase_cycle81,phase_cycle82,phase_cycle83,phase_cycle84,phase_cycle85,phase_cycle86,phase_cycle87,phase_cycle88,phase_cycle89,phase_cycle90,phase_cycle91,phase_cycle92,phase_cycle93,phase_cycle94,phase_cycle95,phase_cycle96,phase_cycle97,phase_cycle98,phase_cycle99,phase_cycle100
7,-116.565051177078,-25.057615418303,-25.057615418303,126.104143030337,72.5360731081572,-113.304890539203,15.4396455353193,-20.4722795197419,-4.08561677997488,163.935815507328,,144.644405640108,-95.1944289077348,,-129.600026576675,-129.600026576675,-63.0146939182052,,87.2475145997313,-86.5466837494689,-86.5466837494689,,132.56335175319,,-94.0856167799749,155.084371491596,163.909183651148,-88.6295489822004,47.1210963966615,133.0474909506,161.565051177078,,-23.1985905136482,-8.93956500315152,,-15.5241109967543,-15.5241109967543,,87.3825866367356,-118.369046293279,131.531770741083,-15.9453959009229,135.578725565608,-13.3392489033634,-10.304846468766,107.744671625057,-13.1340223063963,-26.565051177078,-84.0531369460265,-69.1455419604217,,-170.980677568618,-170.980677568618,-175.601294645005,,-84.4006606634794,-74.5778386812613,-74.5778386812613,-35.1915789951729,145.63721450929,96.5967382978942,154.440034828176,-49.1346713737364,-90,179.363406424037,179.363406424037,68.1394617632117,68.1394617632117,-151.011177478808,75.9637565320735,75.9637565320735,131.383886103845,-22.3481083479094,,-68.5522636728947,-68.5522636728947,17.0533147687009,-162.368210428888,,52.8763021115697,122.619243071193,152.308491576035,-111.938480467707,-144.162347045722,-47.6324348689865,111.648485171068,,49.7201369310436,-72.1811110854772,,98.130102354156,137.419509216656,137.419509216656,,-103.392497753751,-16.7826441452707,-16.7826441452707,54.1488529857938,,121.464143630866
-2,-112.06789956241,-21.9911299171771,-21.9911299171771,132.573664168398,78.814623372187,-104.609819429727,25.7307056015312,-13.7938086121765,-22.1663458220825,169.415291825039,,151.129795474179,-88.9139541739936,,-123.023867555797,-123.023867555797,-58.1632324896995,,91.0511807495438,-80.7644409068341,-80.7644409068341,,136.414423211402,,-67.7509763427876,161.565051177078,170.311213439633,-81.6808033505003,37.8749836510982,137.944046349988,168.486168815513,,-20.4495476107926,1.2188752351313,,-13.4187080810687,-13.4187080810687,,95.132554439873,-108.82471001824,131.987212495817,30.9637565320735,144.293308599397,-5.9061411137705,-15.5241109967543,99.4623222080256,-11.3099324740202,123.69006752598,-77.5690779237123,-40.2363583092738,,-163.855661219717,-163.855661219717,-168.231711067979,,-76.2449605540051,-58.2985703304943,-58.2985703304943,-26.9238927034267,152.386972176916,98.8682628332076,148.392497753751,-40.936634007067,-82.8749836510982,-175.015885017421,-175.015885017421,77.2657092046524,77.2657092046524,-149.162168055313,86.9872124958167,86.9872124958167,135.415179541145,-18.434948822922,,-67.3062050549076,-67.3062050549076,26.4276514895927,-159.347416068886,,61.032339353936,128.788177970991,157.020596556016,-96.4830736928973,-138.456619172042,-44.3489396197705,115.691327065111,,47.254574965935,-57.9946167919165,,105.422161318739,144.536635758459,144.536635758459,,-98.2857970239538,-7.81529354676688,-7.81529354676688,61.1134182330893,,133.625165219431
-1,-103.240519915187,-13.8049024121244,-13.8049024121244,139.261223244499,84.8055710922652,-99.1966558916289,30.4998332334474,-5.83949231151745,1.39718102729638,176.130815423635,,155.687658570435,-81.6808033505003,,-115.559965171824,-115.559965171824,-50.856013585429,,98.9239884436314,-75.854204505897,-75.854204505897,,145.007979801441,,-73.1416012322617,168.566318734573,176.63353933657,-76.0322102384673,65.7722546820458,147.994616791917,168.274887984835,,-8.99379239875556,2.72631099390627,,-2.24574256589507,-2.24574256589507,,100.896890755326,-104.381394591091,144.162347045722,36.0273733851036,148.815025341262,0.996347896504926,6.34019174590991,-146.30993247402,26.565051177078,-172.874983651098,-71.3814114869582,-126.869897645844,,-157.263995117419,-157.263995117419,-161.869813087499,,-70.7225269163376,-64.6538240580533,-64.6538240580533,-21.0959562069661,158.198590513648,108.853158764419,-139.398705354996,-37.1168606832703,-61.927513064147,-168.622897826959,-168.622897826959,82.495267549388,82.495267549388,-132.455195620187,91.4320961841647,91.4320961841647,142.685527148382,-9.0047791252773,,-54.7824070318073,-54.7824070318073,29.6290544071928,-148.781597235654,,66.2505055071333,135.984366703055,166.043555616288,-97.1250163489018,-129.699073483474,-35.8194580423739,125.036195810093,,60.7086378290157,-36.869897645844,,110.78824568903,146.915147071265,146.915147071265,,-90,-7.1250163489018,-7.1250163489018,68.2557149010147,,135
-9,-96.9810574068298,-8.13010235415598,-8.13010235415598,144.612114754366,91.3639275316029,-93.2397002961021,33.6900675259798,-2.26475454822343,-2.29061004263853,-176.943419551851,,164.931511840508,-76.0947180857489,,-109.323184318162,-109.323184318162,-45.7191561165451,,104.470294100066,-66.9564021998442,-66.9564021998442,,153.434948822922,,-55.2221686336361,172.084487576973,-175.236358309274,-68.561545347771,37.8749836510982,153.203918706027,-167.124998440388,,-4.83041995828994,13.9209603649208,,0,0,,107.509244790258,-92.4895529219992,139.398705354996,42.7093899573615,157.335442565304,6.85976000552581,-146.30993247402,26.565051177078,-21.8014094863518,154.440034828176,-64.7079788429787,106.699244233994,,-152.402704131356,-152.402704131356,-156.66595872329,,-62.4254360403056,-35.2175929681927,-35.2175929681927,-13.7193452640216,165.540604849682,111.46288592472,111.801409486352,-27.2767633831137,-123.69006752598,-164.152295018073,-164.152295018073,88.6112834104487,88.6112834104487,-137.726310993906,95.9061411137705,95.9061411137705,149.08525609884,-5.61758059012683,,-57.8042660652868,-57.8042660652868,38.2901631922431,-145.039254787152,,73.1083042553255,142.050250258873,170.739778468829,-88.3939970107178,-125.631553916894,-28.739795291688,130.155999624919,,63.434948822922,129.805571092265,,118.835500847743,160.0168934781,160.0168934781,,-85.6749395652615,5.19442890773481,5.19442890773481,72.4434525649472,,144.090276920822
-11,-91.6523046776513,-0.914216760448994,-0.914216760448994,151.149710091744,96.7304839346157,-86.2039483735182,47.4895529219992,7.1619337274998,4.6858998395027,-171.6808033505,,168.69006752598,-68.8864999216348,,-103.201087175706,-103.201087175706,-35.7066914006029,,112.266588273312,-62.1659460594492,-62.1659460594492,,156.097949588989,,-54.3446719020997,-178.538689909119,175.236358309274,-63.3070566703431,180,159.205885044496,170.909723079178,,0.369645061847024,14.8399391619129,,9.51096037929061,9.51096037929061,,115.548824635407,-104.036243467926,0,42.1844433157888,160.240529264787,14.5496327701223,-174.805571092265,-62.3540246362613,168.69006752598,-171.384351815836,-57.7243556854224,142.431407971173,,-145.459909092929,-145.459909092929,-146.951875130025,,-57.2809544050994,-61.3895403340348,-61.3895403340348,-7.89969161426523,172.583086280862,121.900156917734,-15.9453959009229,-24.4439547804165,98.130102354156,-153.778033222446,-153.778033222446,96.581944655178,96.581944655178,-117.121303404159,106.858398767738,106.858398767738,154.916405993809,2.89451269235754,,-39.8055710922652,-39.8055710922652,43.9430022232151,-135.97931965434,,80.9541987384092,149.578147837332,179.060809054264,-82.5685920288275,-117.168142371459,-24.5671713206013,136.871744965289,,70.73473569082,139.398705354996,,124.8457334198,161.565051177078,161.565051177078,,-78.1579238846722,9.86580694308437,9.86580694308437,81.6434332935028,,150.802513953936
-31,-83.7655199044588,5.50894969821606,5.50894969821606,158.142801067294,104.743562836471,-78.0402377780692,47.2311746080313,12.4309220762877,13.8406954916556,-163.534085704917,,175.933681225194,-61.2370424216692,,-95.4861564250043,-95.4861564250043,-33.4762782961027,,117.795139624835,-54.6281561284867,-54.6281561284867,,167.399840173919,,-45.6160599083992,-172.947693992159,0,-56.5510072625253,-108.434948822922,164.232817457524,-155.772254682046,,9.92624550665171,28.4429286243633,,13.8880011609068,13.8880011609068,,120.749967302196,-45,-8.74616226255521,52.0457691248675,168.982888381211,21.3706222693432,-163.072486935853,-29.4758890032457,-163.739795291688,168.959059819676,-51.080740932817,148.736268305623,,-137.405970516645,-137.405970516645,-142.352379359892,,-50.1598717469595,-45,-45,0.788424262440132,178.344513460881,127.874983651098,9.46232220802562,-14.8163193427776,131.987212495817,-150.159546182002,-150.159546182002,103.023079670605,103.023079670605,-122.735226272108,111.209226134223,111.209226134223,161.053495310491,9.79382735844757,,-63.434948822922,-63.434948822922,51.5592112429945,-129.028434102204,,86.281006026842,154.348471534947,-176.820169880136,-75.6299984848207,-111.501434324048,-17.0000944536388,145.40771131249,,77.8113667980681,132.137594773888,,133.505666408733,173.541183621281,173.541183621281,,-70.2328313232084,23.9624889745782,23.9624889745782,86.2977871468006,,155.709037591649
-30,-77.5209281980724,12.2395998369319,12.2395998369319,164.213207927911,112.315588575871,-73.5947147420656,51.7661748225531,17.7891300289475,16.8374726256764,-158.498565675952,,-177.797401838234,-55.7931031202231,,-90.6401496695235,-90.6401496695235,-24.6085028045145,,126.714202976046,-47.5791475002834,-47.5791475002834,,168.261428793278,,-39.8055710922652,-167.409617054465,39.8055710922652,-48.144957464698,-92.6025622024998,174.957548930829,0,,13.3602184447645,29.6938610259101,,21.5014343240479,21.5014343240479,,127.874983651098,131.18592516571,-17.5255683737229,54.6887865603668,174.644174957145,26.565051177078,-158.838740183172,-37.9987324425047,-156.037511025422,-168.69006752598,-44.0289780689208,154.057704510128,,-136.735704588928,-136.735704588928,-135,,-42.1087304037794,131.18592516571,131.18592516571,4.06631877480597,-173.488980556599,130.971736333515,9.09027692082232,-10.6406197024106,131.18592516571,-140.680890817966,-140.680890817966,109.598811324586,109.598811324586,-102.094757077012,116.861917844403,116.861917844403,167.441163059052,13.869686438505,,71.565051177078,71.565051177078,57.419255682975,-123.874594358241,,94.1247666061424,163.474203610074,-168.095734284508,-70.0540021383991,-103.907777809855,-11.1005700215053,149.493867758276,,83.5652608489633,157.61986494804,,136.023030188668,171.027373385104,171.027373385104,,-65.6589100633075,-21.8014094863518,-21.8014094863518,93.4682292589172,,163.877401222283
-54,-70.8910142790935,19.8406980839683,19.8406980839683,170.158868240366,116.205834695528,-64.32812915111,69.6235647861636,25.7960264944999,25.4362163804173,-150.656952765796,,-170.024873279541,-46.7714697400341,,-83.2901631922431,-83.2901631922431,-17.7764056453584,,130.82701552392,-41.9123487150149,-41.9123487150149,,-179.028978068921,,-33.111341960372,-158.617948291448,28.8107937429731,-43.2510539554458,-97.3523793598924,175.532840938611,-18.434948822922,,21.3179122754616,42.3245733439709,,28.8671594695146,28.8671594695146,,133.987812386018,97.5946433685914,0,64.6222561386508,180,33.1901170429717,-151.606980578617,-34.6241550799489,-156.614778942786,-165.34324888424,-38.1572265873691,160.42687416959,,-120.677280021796,-120.677280021796,-127.207921921782,,-37.9921527710231,165.963756532074,165.963756532074,12.6471261357261,-169.055780300932,142.184267392427,21.5713071912546,-3.85680098558984,143.130102354156,-135.949566856436,-135.949566856436,113.310935035384,113.310935035384,-108.434948822922,127.234833981575,127.234833981575,174.949771575167,24.0754982550788,,167.471192290848,167.471192290848,63.8038006769622,-115.750474127318,,98.476878224461,167.43822579304,-165.425783801961,-62.8961329250392,-98.4369041314059,-4.13085623327642,158.099377141792,,90.3951370425075,148.465208094812,,149.67639313745,-175.914383220025,-175.914383220025,,-58.0739188582504,-167.005383208084,-167.005383208084,98.8806591505202,,169.875328344602
-57,-64.5192820522105,24.9320611748051,24.9320611748051,176.713898020925,125.174722957852,-60.2551187030578,53.130102354156,31.5891264356175,29.9621840964177,-145.491477012332,,-165.014564189678,-41.8097657074677,,-78.2065703150895,-78.2065703150895,-11.8643904512811,,140.55994726331,-35.6144817399569,-35.6144817399569,,-178.210089391754,,-25.2630985044991,-153.434948822922,35.3112134396332,-36.3044971225752,-80.3112134396332,-170.909723079178,36.2538377374448,,28.1285676156728,43.7039365019829,,30.7274866155997,30.7274866155997,,140.514911591245,112.93210043759,-5.71059313749964,71.3421115258805,-171.814964029395,41.1859251657097,-144.117862753796,-20.7722546820458,-143.569141879838,-161.834043470774,-30.779229699812,165.73548770192,,-126.384351815836,-126.384351815836,-121.908106935653,,-29.9456834403952,156.571307191255,156.571307191255,17.7446716250569,-161.469078436832,144.71325102494,19.5731258304102,3.79306428168864,146.929322177238,-128.078882361565,-128.078882361565,124.321052803465,124.321052803465,-90,131.44826664518,131.44826664518,-179.469498683326,26.0534953104909,,160.820991974189,160.820991974189,70.9564694269569,-109.508508986808,,106.020292302071,175.451957590875,-154.585825301095,-54.5969244181467,-91.3199456939218,3.59671707762847,163.686147573739,,97.4146302909747,167.366638064725,,146.888658039628,-173.290163192243,-173.290163192243,,-52.0283962389496,-122.905242922988,-122.905242922988,107.24145939894,,175.777769793857
-75,-55.6539025999385,31.9170093251889,31.9170093251889,-175.774001822042,130.346648412732,-51.842773412631,85.9143832200251,39.841448219394,40.710846671181,-136.712652576689,,-157.266588273312,-34.9237025288133,,-71.47367042599,-71.47367042599,-8.25943797987881,,144.350343628424,-28.5351365986923,-28.5351365986923,,-168.407824589709,,-16.6992442339936,-146.08256946303,45.9710219310792,-26.8544213405186,-79.9920201985587,-174.559667968995,37.3039482779834,,32.3998401739193,52.2802890839937,,44.5017883873864,44.5017883873864,,147.76111516253,119.931511840508,11.3099324740202,76.5042667192042,-165.589890520144,45,-137.489552921999,-22.5572466347057,-142.765166018425,-150.101098161385,-26.8032858935892,172.199812115818,,-106.46001481204,-106.46001481204,-112.442753365294,,-23.9353602931239,175.236358309274,175.236358309274,24.794884117159,-156.763838488778,153.838433557981,34.4183644790562,7.86402479549955,147.893744044882,-121.949971446333,-121.949971446333,128.18564711059,128.18564711059,108.434948822922,137.827124578161,137.827124578161,-172.707941035417,37.1082975717643,,165.963756532074,165.963756532074,77.2928864986834,-103.392497753751,,112.350872654344,-177.709389957361,-152.30673139111,-50.7626328865985,-86.1308154236346,7.77913719091436,169.597753234896,,102.528807709152,164.604450746005,,160.253163394574,-158.198590513648,-158.198590513648,,-43.233729513991,-145.304846468766,-145.304846468766,111.434604129418,,-177.101423200718
-81,-52.1885371427367,39.8055710922652,39.8055710922652,-169.695153531234,137.121096396661,-45.648603758891,0,44.8044520237291,43.5855767885978,-132.526968351912,,-149.891340864193,-27.7970285797177,,-63.434948822922,-63.434948822922,5.38931175997341,,151.260204708312,-22.209409158215,-22.209409158215,,-158.498565675952,,-14.2810957359708,-139.222230206143,46.507435758775,-23.2429027859525,-72.9622322043744,-156.571307191255,47.2025981617658,,43.0837556275036,58.458684608615,,42.8590986336769,42.8590986336769,,155.376435213836,128.853374340353,15.1010981613854,82.1847064532331,-159.274441134439,54.2461127455633,-132.797401838234,-8.22672246410817,-129.400660663479,-147.925999124706,-16.927513064147,179.274775700941,,-118.442928624363,-118.442928624363,-115.906507999514,,-16.9836523559143,172.476179561361,172.476179561361,30.4372437217057,-149.18876071065,158.749494492867,39.6990734834743,18.1572654743793,158.838740183172,-114.35300917503,-114.35300917503,134.625523113277,134.625523113277,78.111341960372,145.640619702411,145.640619702411,-166.028278779025,40.1559996249193,,178.726969979943,178.726969979943,83.0727818739908,-97.0165017447229,,118.48218574704,-172.204397979384,-141.596738297894,-41.3165136108395,-77.2424678391233,16.272096733777,177.324573343971,,109.9831065219,176.467705416109,,159.863696571752,63.434948822922,63.434948822922,,-39.6369305799533,-122.152295141282,-122.152295141282,120.316780247604,,-172.218953777016
-101,-43.7381824611139,44.6128722458491,44.6128722458491,-162.776563808869,144.963804189907,-39.1093735837959,-75.9637565320735,54.3068809737762,52.0868954100737,-124.286876977209,,-144.176203340376,-23.9340543468813,,-58.0243963004164,-58.0243963004164,1.65230467765131,,159.516161143593,-16.1443387802835,-16.1443387802835,,-160.0168934781,,-6.84277341263094,-133.115949768908,55.7842978675626,-13.9545091731368,-64.8851651138554,-149.53445508054,56.3099324740202,,46.4581231558972,63.1380821555973,,55.4516329439887,55.4516329439887,,159.060497396798,129.920392139985,19.1790080258107,89.5144541699919,-151.113418233089,60.5725435968103,-125.311213439633,-4.44738485009049,-127.010673233603,-139.573921259901,-12.8287828714554,-177.537183324083,,-85.2363583092738,-85.2363583092738,-98.8806591505202,,-9.50677198926568,-174.193273094468,-174.193273094468,36.9282436333266,-144.849014511117,163.53998518796,-1,21.1883457490272,165.291696100317,-109.046624297636,-109.046624297636,143.011231612856,143.011231612856,110.323136829663,151.320963730619,151.320963730619,-159.788351493088,49.3510779515739,,177.709389957361,177.709389957361,90,-89.7135234897229,,126.600905352148,-165.348641428178,-136.909152432996,-37.0064785063602,-72.7305322378781,21.467651439099,-177.486189763822,,116.716626959746,180,,165.379126011368,15.9453959009229,15.9453959009229,,-31.7594800848128,-130.732106699709,-130.732106699709,124.808498149972,,-162.525225743744
